t_s,distanceRight_mm,distanceLeft_mm
13.996,790.0,1745.0
14.006,790.0,1745.0
14.016,790.0,1745.0
14.027,790.0,1745.0
14.035,790.0,1745.0
14.046,790.0,1745.0
14.056,790.0,1745.0
14.066,790.0,1745.0
14.076,790.0,1745.0
14.085,790.0,1745.0
14.096,790.0,1745.0
14.106,790.0,1745.0
14.116,790.0,1745.0
14.126,790.0,1745.0
14.136,790.0,1745.0
14.146,790.0,1745.0
14.156,790.0,1745.0
14.166,790.0,1745.0
14.176,790.0,1745.0
14.187,790.0,1745.0
14.196,790.0,1745.0
14.206,790.0,1745.0
14.216,790.0,1745.0
14.226,790.0,1745.0
14.235,790.0,1745.0
14.246,790.0,1745.0
14.256,790.0,1745.0
14.267,790.0,1745.0
14.277,790.0,1745.0
14.286,790.0,1745.0
14.297,790.0,1745.0
14.306,790.0,1745.0
14.317,790.0,1745.0
14.326,790.0,1745.0
14.335,790.0,1745.0
14.347,790.0,1745.0
14.356,790.0,1745.0
14.367,790.0,1745.0
14.377,790.0,1745.0
14.386,790.0,1745.0
14.397,790.0,1745.0
14.406,790.0,1745.0
14.417,790.0,1745.0
14.427,790.0,1745.0
14.435,790.0,1745.0
14.447,790.0,1745.0
14.456,790.0,1745.0
14.467,790.0,1745.0
14.476,790.0,1745.0
14.485,790.0,1745.0
14.497,790.0,1745.0
14.507,790.0,1745.0
14.517,790.0,1745.0
14.526,790.0,1745.0
14.534,790.0,1745.0
14.534,790.0,1745.0
14.557,790.0,1745.0
14.567,790.0,1745.0
14.577,790.0,1745.0
14.586,790.0,1745.0
14.596,790.0,1745.0
14.607,790.0,1745.0
14.617,790.0,1745.0
14.626,790.0,1745.0
14.637,790.0,1745.0
14.646,790.0,1745.0
14.657,790.0,1745.0
14.666,790.0,1745.0
14.677,790.0,1745.0
14.687,790.0,1745.0
14.697,790.0,1745.0
14.705,790.0,1745.0
14.716,790.0,1745.0
14.727,790.0,1745.0
14.737,790.0,1745.0
14.746,790.0,1745.0
14.756,790.0,1745.0
14.767,790.0,1745.0
14.776,790.0,1745.0
14.786,790.0,1745.0
14.797,790.0,1745.0
14.807,790.0,1745.0
14.809,790.0,1745.0
14.827,790.0,1745.0
14.837,790.0,1745.0
14.847,790.0,1745.0
14.856,790.0,1745.0
14.867,790.0,1745.0
14.877,790.0,1745.0
14.887,790.0,1745.0
14.896,790.0,1745.0
14.907,790.0,1745.0
14.917,790.0,1745.0
14.926,790.0,1745.0
14.936,790.0,1745.0
14.947,790.0,1745.0
14.956,790.0,1745.0
14.967,790.0,1745.0
14.977,790.0,1745.0
14.987,790.0,1745.0
14.997,790.0,1745.0
15.007,790.0,1745.0
15.017,790.0,1745.0
15.027,790.0,1745.0
15.037,790.0,1745.0
15.047,790.0,1745.0
15.056,790.0,1745.0
15.068,790.0,1745.0
15.077,790.0,1745.0
15.087,790.0,1745.0
15.097,790.0,1745.0
15.107,790.0,1745.0
15.117,790.0,1745.0
15.128,790.0,1745.0
15.137,790.0,1745.0
15.148,790.0,1745.0
15.157,790.0,1745.0
15.167,790.0,1745.0
15.177,790.0,1745.0
15.187,790.0,1745.0
15.197,790.0,1745.0
15.206,790.0,1745.0
15.217,790.0,1745.0
15.227,790.0,1745.0
15.237,790.0,1745.0
15.247,790.0,1745.0
15.254,790.0,1745.0
15.267,790.0,1745.0
15.277,790.0,1745.0
15.286,790.0,1745.0
15.297,790.0,1745.0
15.307,790.0,1745.0
15.317,790.0,1745.0
15.327,790.0,1745.0
15.337,795.0,1745.0
15.346,795.0,1745.0
15.357,795.0,1745.0
15.367,800.0,1745.0
15.378,800.0,1750.0
15.388,800.0,1750.0
15.398,800.0,1750.0
15.407,805.0,1750.0
15.418,805.0,1750.0
15.427,810.0,1750.0
15.437,810.0,1750.0
15.448,810.0,1750.0
15.456,815.0,1750.0
15.468,815.0,1750.0
15.477,820.0,1750.0
15.487,820.0,1750.0
15.498,820.0,1750.0
15.507,825.0,1750.0
15.517,830.0,1750.0
15.528,830.0,1750.0
15.537,830.0,1750.0
15.548,835.0,1750.0
15.557,835.0,1750.0
15.567,840.0,1750.0
15.577,840.0,1750.0
15.588,840.0,1750.0
15.598,845.0,1750.0
15.607,845.0,1750.0
15.618,850.0,1750.0
15.627,850.0,1750.0
15.637,855.0,1750.0
15.647,855.0,1750.0
15.656,860.0,1750.0
15.668,860.0,1750.0
15.678,860.0,1750.0
15.687,865.0,1750.0
15.698,865.0,1750.0
15.707,870.0,1750.0
15.718,870.0,1750.0
15.727,875.0,1750.0
15.737,875.0,1750.0
15.748,880.0,1750.0
15.757,880.0,1750.0
15.768,880.0,1750.0
15.778,885.0,1750.0
15.788,890.0,1750.0
15.798,890.0,1750.0
15.806,890.0,1750.0
15.818,895.0,1750.0
15.827,895.0,1750.0
15.837,900.0,1750.0
15.848,900.0,1750.0
15.857,900.0,1750.0
15.868,905.0,1750.0
15.878,905.0,1750.0
15.888,910.0,1750.0
15.897,910.0,1750.0
15.907,915.0,1750.0
15.918,915.0,1750.0
15.927,920.0,1750.0
15.937,920.0,1750.0
15.948,920.0,1750.0
15.957,925.0,1750.0
15.967,925.0,1750.0
15.978,930.0,1750.0
15.988,930.0,1750.0
15.997,935.0,1750.0
16.007,935.0,1750.0
16.018,940.0,1750.0
16.027,940.0,1750.0
16.037,945.0,1750.0
16.048,945.0,1750.0
16.058,950.0,1750.0
16.068,950.0,1750.0
16.077,955.0,1750.0
16.088,955.0,1750.0
16.098,960.0,1750.0
16.107,960.0,1750.0
16.118,960.0,1750.0
16.127,965.0,1750.0
16.137,970.0,1750.0
16.148,970.0,1750.0
16.158,970.0,1750.0
16.168,975.0,1750.0
16.177,980.0,1750.0
16.187,980.0,1750.0
16.197,980.0,1750.0
16.207,985.0,1750.0
16.217,990.0,1750.0
16.227,990.0,1750.0
16.237,990.0,1750.0
16.248,995.0,1750.0
16.257,995.0,1750.0
16.268,1000.0,1750.0
16.278,1000.0,1750.0
16.287,1005.0,1750.0
16.298,1005.0,1750.0
16.307,1010.0,1750.0
16.317,1010.0,1750.0
16.328,1010.0,1750.0
16.338,1015.0,1750.0
16.348,1015.0,1750.0
16.358,1020.0,1750.0
16.368,1020.0,1750.0
16.379,1025.0,1750.0
16.388,1025.0,1750.0
16.398,1030.0,1750.0
16.405,1030.0,1750.0
16.418,1030.0,1750.0
16.428,1035.0,1750.0
16.438,1035.0,1750.0
16.449,1035.0,1750.0
16.457,1040.0,1750.0
16.468,1040.0,1750.0
16.479,1040.0,1750.0
16.488,1040.0,1750.0
16.499,1040.0,1750.0
16.505,1040.0,1750.0
16.518,1040.0,1750.0
16.528,1040.0,1750.0
16.538,1040.0,1750.0
16.548,1040.0,1750.0
16.558,1040.0,1750.0
16.568,1040.0,1750.0
16.578,1040.0,1750.0
16.587,1040.0,1750.0
16.599,1040.0,1750.0
16.607,1040.0,1750.0
16.618,1040.0,1750.0
16.628,1040.0,1750.0
16.638,1040.0,1750.0
16.638,1040.0,1750.0
16.658,1040.0,1750.0
16.668,1040.0,1750.0
16.677,1040.0,1750.0
16.689,1040.0,1750.0
16.698,1040.0,1750.0
16.708,1040.0,1750.0
16.718,1040.0,1750.0
16.727,1040.0,1750.0
16.738,1040.0,1750.0
16.748,1040.0,1750.0
16.758,1040.0,1750.0
16.769,1040.0,1750.0
16.777,1040.0,1750.0
16.789,1040.0,1750.0
16.799,1040.0,1750.0
16.808,1040.0,1750.0
16.818,1040.0,1750.0
16.827,1040.0,1750.0
16.839,1040.0,1750.0
16.849,1040.0,1750.0
16.859,1040.0,1750.0
16.869,1040.0,1750.0
16.877,1040.0,1750.0
16.889,1040.0,1750.0
16.899,1040.0,1750.0
16.908,1040.0,1750.0
16.919,1040.0,1750.0
16.927,1040.0,1750.0
16.939,1040.0,1750.0
16.949,1040.0,1750.0
16.959,1040.0,1750.0
16.968,1040.0,1750.0
16.977,1040.0,1750.0
16.989,1040.0,1750.0
16.999,1040.0,1750.0
17.008,1040.0,1750.0
17.019,1040.0,1750.0
17.029,1040.0,1750.0
17.039,1040.0,1750.0
17.049,1040.0,1750.0
17.058,1040.0,1750.0
17.068,1040.0,1750.0
17.079,1040.0,1750.0
17.089,1040.0,1750.0
17.099,1040.0,1750.0
17.109,1040.0,1750.0
17.119,1040.0,1750.0
17.129,1040.0,1750.0
17.139,1040.0,1750.0
17.149,1040.0,1750.0
17.158,1040.0,1750.0
17.169,1040.0,1750.0
17.179,1040.0,1750.0
17.189,1040.0,1750.0
17.199,1040.0,1750.0
17.209,1040.0,1750.0
17.219,1040.0,1750.0
17.229,1040.0,1750.0
17.239,1040.0,1750.0
17.249,1040.0,1750.0
17.258,1040.0,1750.0
17.269,1040.0,1750.0
17.279,1040.0,1750.0
17.288,1040.0,1750.0
17.299,1040.0,1750.0
17.309,1040.0,1750.0
17.318,1040.0,1750.0
17.329,1040.0,1750.0
17.339,1040.0,1750.0
17.349,1040.0,1750.0
17.358,1040.0,1750.0
17.369,1040.0,1750.0
17.378,1040.0,1750.0
17.389,1040.0,1750.0
17.399,1040.0,1750.0
17.409,1040.0,1750.0
17.419,1040.0,1750.0
17.429,1040.0,1750.0
17.439,1040.0,1750.0
17.449,1040.0,1750.0
17.458,1040.0,1750.0
17.469,1040.0,1750.0
17.479,1040.0,1750.0
17.489,1040.0,1750.0
17.499,1040.0,1750.0
17.509,1040.0,1750.0
17.519,1040.0,1750.0
17.529,1040.0,1750.0
17.539,1040.0,1750.0
17.549,1040.0,1750.0
17.558,1040.0,1750.0
17.569,1040.0,1750.0
17.578,1040.0,1750.0
17.588,1040.0,1750.0
17.599,1040.0,1750.0
17.608,1040.0,1750.0
17.619,1040.0,1750.0
17.629,1040.0,1750.0
17.639,1040.0,1750.0
17.649,1040.0,1750.0
17.659,1040.0,1750.0
17.669,1040.0,1750.0
17.679,1040.0,1750.0
17.689,1040.0,1750.0
17.699,1040.0,1750.0
17.708,1040.0,1750.0
17.719,1040.0,1750.0
17.728,1040.0,1750.0
17.74,1040.0,1750.0
17.749,1040.0,1750.0
17.758,1040.0,1750.0
17.769,1040.0,1750.0
17.779,1040.0,1750.0
17.79,1040.0,1750.0
17.799,1040.0,1750.0
17.808,1040.0,1750.0
17.819,1040.0,1750.0
17.828,1040.0,1750.0
17.83,1040.0,1750.0
17.846,1040.0,1750.0
17.858,1040.0,1750.0
17.869,1040.0,1750.0
17.879,1040.0,1750.0
17.889,1040.0,1750.0
17.9,1040.0,1750.0
17.909,1040.0,1750.0
17.918,1040.0,1750.0
17.929,1040.0,1750.0
17.939,1040.0,1750.0
17.949,1040.0,1750.0
17.958,1040.0,1750.0
17.97,1040.0,1750.0
17.979,1040.0,1750.0
17.99,1040.0,1750.0
18.0,1040.0,1750.0
18.008,1040.0,1750.0
18.02,1040.0,1750.0
18.03,1040.0,1750.0
18.039,1040.0,1750.0
18.049,1040.0,1750.0
18.058,1040.0,1750.0
18.07,1040.0,1750.0
18.08,1040.0,1750.0
18.09,1040.0,1750.0
18.1,1040.0,1750.0
18.11,1040.0,1750.0
18.119,1040.0,1750.0
18.13,1040.0,1750.0
18.14,1040.0,1750.0
18.15,1040.0,1750.0
18.159,1040.0,1750.0
18.17,1040.0,1750.0
18.18,1040.0,1750.0
18.189,1040.0,1750.0
18.2,1040.0,1750.0
18.21,1040.0,1750.0
18.22,1040.0,1750.0
18.23,1040.0,1750.0
18.24,1040.0,1750.0
18.25,1040.0,1750.0
18.258,1040.0,1750.0
18.27,1040.0,1750.0
18.28,1040.0,1750.0
18.29,1040.0,1750.0
18.3,1040.0,1750.0
18.308,1040.0,1750.0
18.32,1040.0,1750.0
18.33,1040.0,1750.0
18.34,1040.0,1750.0
18.35,1040.0,1750.0
18.358,1040.0,1750.0
18.37,1040.0,1750.0
18.38,1040.0,1750.0
18.39,1040.0,1750.0
18.4,1040.0,1750.0
18.409,1040.0,1750.0
18.42,1040.0,1750.0
18.43,1040.0,1750.0
18.44,1040.0,1750.0
18.45,1040.0,1750.0
18.46,1040.0,1750.0
18.47,1040.0,1750.0
18.48,1040.0,1750.0
18.489,1040.0,1750.0
18.499,1040.0,1750.0
18.509,1040.0,1750.0
18.52,1040.0,1750.0
18.529,1040.0,1750.0
18.54,1040.0,1750.0
18.55,1040.0,1750.0
18.558,1040.0,1750.0
18.57,1040.0,1750.0
18.579,1040.0,1750.0
18.59,1040.0,1750.0
18.6,1040.0,1750.0
18.61,1040.0,1750.0
18.62,1040.0,1750.0
18.629,1040.0,1750.0
18.64,1040.0,1750.0
18.65,1040.0,1750.0
18.658,1040.0,1750.0
18.67,1040.0,1750.0
18.68,1040.0,1750.0
18.69,1040.0,1750.0
18.7,1040.0,1750.0
18.71,1040.0,1750.0
18.72,1040.0,1750.0
18.73,1040.0,1750.0
18.74,1040.0,1755.0
18.75,1040.0,1755.0
18.76,1040.0,1755.0
18.77,1040.0,1755.0
18.78,1040.0,1755.0
18.79,1040.0,1755.0
18.8,1040.0,1755.0
18.809,1040.0,1760.0
18.821,1040.0,1760.0
18.83,1040.0,1760.0
18.84,1040.0,1760.0
18.85,1040.0,1760.0
18.86,1040.0,1760.0
18.87,1040.0,1760.0
18.88,1040.0,1760.0
18.89,1040.0,1760.0
18.9,1040.0,1760.0
18.91,1040.0,1760.0
18.92,1040.0,1760.0
18.93,1040.0,1760.0
18.94,1040.0,1765.0
18.95,1040.0,1765.0
18.96,1040.0,1765.0
18.97,1040.0,1765.0
18.98,1040.0,1770.0
18.99,1040.0,1770.0
19.0,1040.0,1770.0
19.01,1040.0,1770.0
19.02,1040.0,1770.0
19.03,1040.0,1770.0
19.04,1040.0,1770.0
19.051,1040.0,1770.0
19.061,1040.0,1770.0
19.071,1040.0,1775.0
19.08,1040.0,1775.0
19.09,1040.0,1775.0
19.101,1040.0,1775.0
19.109,1040.0,1780.0
19.12,1040.0,1780.0
19.13,1040.0,1780.0
19.14,1040.0,1780.0
19.15,1040.0,1780.0
19.16,1040.0,1780.0
19.17,1040.0,1780.0
19.18,1040.0,1780.0
19.191,1040.0,1785.0
19.2,1040.0,1785.0
19.21,1040.0,1785.0
19.221,1040.0,1790.0
19.231,1040.0,1790.0
19.24,1040.0,1790.0
19.251,1040.0,1790.0
19.261,1040.0,1790.0
19.27,1040.0,1790.0
19.28,1040.0,1790.0
19.29,1040.0,1795.0
19.3,1040.0,1795.0
19.31,1040.0,1795.0
19.32,1040.0,1800.0
19.33,1040.0,1800.0
19.34,1040.0,1800.0
19.351,1040.0,1800.0
19.36,1040.0,1800.0
19.37,1040.0,1800.0
19.381,1040.0,1800.0
19.391,1040.0,1800.0
19.401,1040.0,1800.0
19.411,1040.0,1805.0
19.42,1040.0,1805.0
19.43,1040.0,1805.0
19.44,1040.0,1805.0
19.45,1040.0,1805.0
19.461,1040.0,1810.0
19.471,1040.0,1810.0
19.481,1040.0,1810.0
19.491,1040.0,1810.0
19.501,1040.0,1810.0
19.511,1040.0,1810.0
19.521,1040.0,1810.0
19.53,1040.0,1810.0
19.54,1040.0,1810.0
19.551,1040.0,1810.0
19.56,1040.0,1810.0
19.57,1040.0,1810.0
19.581,1040.0,1810.0
19.591,1040.0,1810.0
19.601,1040.0,1810.0
19.611,1040.0,1810.0
19.621,1040.0,1810.0
19.631,1040.0,1810.0
19.641,1040.0,1810.0
19.651,1040.0,1810.0
19.66,1040.0,1810.0
19.671,1040.0,1810.0
19.681,1040.0,1810.0
19.691,1040.0,1810.0
19.701,1040.0,1810.0
19.711,1040.0,1810.0
19.721,1040.0,1810.0
19.731,1040.0,1810.0
19.741,1040.0,1810.0
19.751,1040.0,1810.0
19.76,1040.0,1810.0
19.771,1040.0,1810.0
19.781,1040.0,1810.0
19.791,1040.0,1810.0
19.801,1040.0,1810.0
19.81,1040.0,1810.0
19.821,1040.0,1810.0
19.83,1040.0,1810.0
19.841,1040.0,1810.0
19.851,1040.0,1810.0
19.86,1040.0,1810.0
19.871,1040.0,1810.0
19.88,1040.0,1810.0
19.89,1040.0,1810.0
19.901,1040.0,1810.0
19.911,1040.0,1810.0
19.92,1040.0,1810.0
19.931,1040.0,1810.0
19.941,1040.0,1810.0
19.951,1040.0,1810.0
19.96,1040.0,1810.0
19.971,1040.0,1810.0
19.98,1040.0,1810.0
19.991,1040.0,1810.0
20.001,1040.0,1810.0
20.011,1040.0,1810.0
20.021,1040.0,1810.0
20.029,1040.0,1810.0
20.029,1040.0,1810.0
20.051,1040.0,1810.0
20.06,1040.0,1810.0
20.071,1040.0,1810.0
20.081,1040.0,1810.0
20.091,1040.0,1810.0
20.101,1040.0,1810.0
20.111,1040.0,1810.0
20.121,1040.0,1810.0
20.131,1040.0,1810.0
20.141,1040.0,1810.0
20.151,1040.0,1810.0
20.162,1040.0,1810.0
20.171,1040.0,1810.0
20.181,1040.0,1810.0
20.191,1040.0,1810.0
20.201,1040.0,1810.0
20.211,1040.0,1810.0
20.221,1040.0,1810.0
20.231,1040.0,1810.0
20.241,1040.0,1810.0
20.251,1040.0,1810.0
20.261,1040.0,1810.0
20.272,1040.0,1810.0
20.281,1040.0,1810.0
20.291,1040.0,1810.0
20.301,1040.0,1810.0
20.31,1040.0,1810.0
20.321,1040.0,1810.0
20.331,1040.0,1810.0
20.341,1040.0,1810.0
20.351,1040.0,1810.0
20.361,1040.0,1810.0
20.371,1040.0,1810.0
20.381,1040.0,1810.0
20.391,1040.0,1810.0
20.401,1040.0,1810.0
20.411,1040.0,1810.0
20.422,1040.0,1810.0
20.431,1040.0,1810.0
20.442,1040.0,1810.0
20.452,1040.0,1810.0
20.462,1040.0,1810.0
20.472,1040.0,1810.0
20.481,1040.0,1810.0
20.491,1040.0,1810.0
20.501,1040.0,1810.0
20.511,1040.0,1810.0
20.522,1040.0,1810.0
20.531,1040.0,1810.0
20.541,1040.0,1810.0
20.551,1040.0,1810.0
20.561,1040.0,1810.0
20.571,1040.0,1810.0
20.581,1040.0,1810.0
20.592,1040.0,1810.0
20.601,1040.0,1810.0
20.612,1040.0,1810.0
20.621,1040.0,1810.0
20.632,1040.0,1810.0
20.642,1045.0,1810.0
20.652,1045.0,1810.0
20.661,1045.0,1815.0
20.671,1045.0,1815.0
20.681,1045.0,1815.0
20.691,1050.0,1820.0
20.702,1050.0,1820.0
20.712,1050.0,1820.0
20.722,1050.0,1820.0
20.731,1055.0,1825.0
20.741,1055.0,1825.0
20.752,1060.0,1830.0
20.762,1060.0,1830.0
20.772,1060.0,1830.0
20.782,1065.0,1830.0
20.792,1065.0,1835.0
20.802,1070.0,1840.0
20.812,1070.0,1840.0
20.822,1070.0,1840.0
20.832,1075.0,1840.0
20.841,1075.0,1845.0
20.852,1080.0,1850.0
20.862,1080.0,1850.0
20.872,1085.0,1850.0
20.882,1085.0,1855.0
20.891,1090.0,1860.0
20.902,1090.0,1860.0
20.911,1090.0,1860.0
20.922,1095.0,1865.0
20.932,1100.0,1870.0
20.941,1100.0,1870.0
20.952,1105.0,1870.0
20.96,1105.0,1875.0
20.972,1110.0,1880.0
20.982,1110.0,1880.0
20.991,1115.0,1880.0
21.002,1115.0,1885.0
21.011,1120.0,1890.0
21.022,1120.0,1890.0
21.031,1125.0,1890.0
21.042,1130.0,1895.0
21.052,1130.0,1900.0
21.062,1130.0,1900.0
21.072,1135.0,1905.0
21.082,1140.0,1910.0
21.092,1140.0,1910.0
21.102,1145.0,1910.0
21.112,1145.0,1915.0
21.122,1150.0,1920.0
21.131,1150.0,1920.0
21.141,1155.0,1920.0
21.152,1160.0,1925.0
21.162,1160.0,1930.0
21.172,1165.0,1930.0
21.182,1170.0,1935.0
21.191,1170.0,1940.0
21.202,1175.0,1940.0
21.212,1175.0,1940.0
21.215,1180.0,1945.0
21.231,1180.0,1950.0
21.242,1185.0,1950.0
21.253,1190.0,1955.0
21.262,1190.0,1960.0
21.272,1195.0,1960.0
21.282,1195.0,1960.0
21.291,1200.0,1965.0
21.302,1200.0,1970.0
21.311,1205.0,1970.0
21.323,1210.0,1975.0
21.332,1210.0,1980.0
21.342,1215.0,1980.0
21.352,1215.0,1980.0
21.363,1220.0,1985.0
21.373,1220.0,1990.0
21.382,1225.0,1990.0
21.392,1230.0,1995.0
21.402,1230.0,2000.0
21.413,1235.0,2000.0
21.423,1235.0,2000.0
21.432,1240.0,2005.0
21.442,1240.0,2010.0
21.453,1245.0,2010.0
21.462,1250.0,2015.0
21.473,1250.0,2020.0
21.482,1255.0,2020.0
21.492,1260.0,2020.0
21.503,1260.0,2025.0
21.511,1260.0,2030.0
21.522,1265.0,2030.0
21.532,1265.0,2030.0
21.542,1270.0,2030.0
21.553,1270.0,2035.0
21.562,1270.0,2035.0
21.572,1275.0,2040.0
21.582,1275.0,2040.0
21.592,1280.0,2040.0
21.602,1280.0,2040.0
21.613,1280.0,2040.0
21.623,1280.0,2045.0
21.632,1280.0,2045.0
21.641,1280.0,2045.0
21.652,1285.0,2050.0
21.662,1285.0,2050.0
21.673,1285.0,2050.0
21.682,1285.0,2050.0
21.692,1285.0,2050.0
21.702,1285.0,2050.0
21.712,1290.0,2050.0
21.722,1290.0,2050.0
21.733,1290.0,2050.0
21.743,1290.0,2050.0
21.752,1290.0,2050.0
21.762,1290.0,2050.0
21.773,1290.0,2050.0
21.782,1295.0,2050.0
21.792,1300.0,2050.0
21.803,1300.0,2050.0
21.813,1300.0,2050.0
21.822,1300.0,2050.0
21.832,1300.0,2050.0
21.841,1305.0,2050.0
21.852,1305.0,2050.0
21.863,1305.0,2050.0
21.872,1310.0,2050.0
21.883,1310.0,2050.0
21.892,1310.0,2050.0
21.903,1310.0,2050.0
21.913,1315.0,2050.0
21.922,1315.0,2050.0
21.933,1320.0,2050.0
21.942,1320.0,2050.0
21.952,1320.0,2050.0
21.962,1325.0,2050.0
21.972,1325.0,2050.0
21.983,1330.0,2050.0
21.991,1330.0,2050.0
22.003,1330.0,2050.0
22.013,1335.0,2050.0
22.023,1335.0,2050.0
22.033,1340.0,2050.0
22.042,1340.0,2050.0
22.052,1340.0,2050.0
22.062,1345.0,2050.0
22.073,1350.0,2050.0
22.083,1350.0,2050.0
22.092,1350.0,2050.0
22.102,1355.0,2050.0
22.112,1355.0,2050.0
22.115,1360.0,2050.0
22.132,1360.0,2050.0
22.141,1365.0,2050.0
22.153,1365.0,2050.0
22.163,1370.0,2050.0
22.173,1370.0,2050.0
22.183,1375.0,2050.0
22.192,1375.0,2050.0
22.203,1380.0,2050.0
22.213,1380.0,2050.0
22.223,1380.0,2050.0
22.233,1385.0,2050.0
22.242,1390.0,2050.0
22.253,1390.0,2050.0
22.263,1390.0,2050.0
22.273,1395.0,2050.0
22.283,1395.0,2050.0
22.292,1400.0,2050.0
22.302,1400.0,2050.0
22.313,1400.0,2050.0
22.323,1405.0,2050.0
22.333,1405.0,2050.0
22.342,1410.0,2050.0
22.353,1410.0,2050.0
22.362,1410.0,2050.0
22.372,1415.0,2050.0
22.384,1420.0,2050.0
22.391,1420.0,2050.0
22.403,1420.0,2050.0
22.413,1425.0,2050.0
22.424,1425.0,2050.0
22.434,1430.0,2050.0
22.442,1430.0,2050.0
22.453,1430.0,2050.0
22.463,1435.0,2050.0
22.473,1440.0,2050.0
22.484,1440.0,2050.0
22.492,1440.0,2050.0
22.503,1445.0,2050.0
22.513,1445.0,2050.0
22.524,1450.0,2050.0
22.533,1450.0,2050.0
22.542,1450.0,2050.0
22.553,1455.0,2050.0
22.563,1460.0,2050.0
22.573,1460.0,2050.0
22.583,1460.0,2050.0
22.592,1465.0,2050.0
22.603,1465.0,2050.0
22.61,1470.0,2050.0
22.623,1470.0,2050.0
22.633,1475.0,2050.0
22.642,1475.0,2050.0
22.653,1480.0,2050.0
22.663,1480.0,2050.0
22.673,1480.0,2050.0
22.683,1485.0,2050.0
22.693,1485.0,2050.0
22.703,1490.0,2050.0
22.712,1490.0,2050.0
22.723,1495.0,2050.0
22.733,1495.0,2050.0
22.742,1500.0,2050.0
22.753,1500.0,2050.0
22.763,1505.0,2050.0
22.773,1505.0,2050.0
22.784,1510.0,2050.0
22.792,1510.0,2050.0
22.803,1510.0,2050.0
22.813,1515.0,2050.0
22.824,1520.0,2050.0
22.833,1520.0,2050.0
22.844,1525.0,2050.0
22.854,1525.0,2050.0
22.863,1530.0,2050.0
22.873,1530.0,2050.0
22.883,1530.0,2050.0
22.891,1535.0,2050.0
22.903,1540.0,2050.0
22.913,1540.0,2050.0
22.924,1540.0,2050.0
22.934,1545.0,2050.0
22.944,1545.0,2050.0
22.953,1545.0,2050.0
22.963,1550.0,2050.0
22.973,1550.0,2050.0
22.983,1550.0,2050.0
22.992,1550.0,2050.0
23.003,1550.0,2050.0
23.013,1550.0,2050.0
23.024,1550.0,2050.0
23.033,1555.0,2050.0
23.042,1555.0,2050.0
23.053,1555.0,2050.0
23.063,1560.0,2050.0
23.074,1560.0,2050.0
23.084,1560.0,2050.0
23.092,1560.0,2050.0
23.104,1560.0,2050.0
23.114,1560.0,2050.0
23.124,1560.0,2050.0
23.134,1560.0,2050.0
23.142,1560.0,2050.0
23.154,1560.0,2050.0
23.163,1560.0,2050.0
23.174,1560.0,2050.0
23.183,1560.0,2050.0
23.192,1560.0,2050.0
23.204,1560.0,2050.0
23.214,1560.0,2050.0
23.224,1560.0,2050.0
23.234,1560.0,2050.0
23.242,1560.0,2050.0
23.253,1560.0,2050.0
23.263,1560.0,2050.0
23.274,1560.0,2050.0
23.284,1560.0,2050.0
23.293,1565.0,2050.0
23.304,1565.0,2050.0
23.314,1565.0,2050.0
23.324,1565.0,2050.0
23.334,1565.0,2050.0
23.342,1565.0,2050.0
23.354,1570.0,2055.0
23.364,1570.0,2055.0
23.374,1570.0,2060.0
23.383,1570.0,2060.0
23.392,1570.0,2060.0
23.403,1575.0,2060.0
23.414,1575.0,2065.0
23.424,1580.0,2065.0
23.434,1580.0,2070.0
23.442,1580.0,2070.0
23.454,1585.0,2070.0
23.463,1585.0,2075.0
23.473,1590.0,2075.0
23.484,1590.0,2080.0
23.494,1590.0,2080.0
23.504,1595.0,2080.0
23.514,1600.0,2085.0
23.524,1600.0,2090.0
23.534,1600.0,2090.0
23.544,1605.0,2090.0
23.554,1605.0,2095.0
23.563,1610.0,2100.0
23.573,1610.0,2100.0
23.583,1615.0,2100.0
23.593,1615.0,2105.0
23.603,1620.0,2110.0
23.614,1620.0,2110.0
23.624,1625.0,2110.0
23.634,1630.0,2115.0
23.642,1630.0,2120.0
23.654,1630.0,2120.0
23.664,1635.0,2120.0
23.674,1640.0,2125.0
23.684,1640.0,2130.0
23.694,1640.0,2130.0
23.704,1645.0,2130.0
23.714,1650.0,2135.0
23.724,1650.0,2140.0
23.733,1655.0,2140.0
23.744,1655.0,2140.0
23.754,1660.0,2145.0
23.764,1660.0,2150.0
23.774,1665.0,2150.0
23.784,1670.0,2155.0
23.794,1670.0,2155.0
23.804,1670.0,2160.0
23.814,1675.0,2160.0
23.824,1680.0,2165.0
23.835,1680.0,2170.0
23.844,1685.0,2170.0
23.854,1690.0,2170.0
23.864,1690.0,2175.0
23.874,1695.0,2180.0
23.885,1695.0,2180.0
23.894,1700.0,2185.0
23.905,1700.0,2190.0
23.914,1705.0,2190.0
23.925,1710.0,2195.0
23.935,1710.0,2195.0
23.944,1715.0,2200.0
23.955,1715.0,2200.0
23.964,1720.0,2205.0
23.974,1720.0,2210.0
23.984,1725.0,2210.0
23.994,1730.0,2215.0
24.005,1730.0,2220.0
24.014,1735.0,2220.0
24.024,1740.0,2225.0
24.034,1740.0,2230.0
24.044,1745.0,2230.0
24.055,1750.0,2230.0
24.064,1750.0,2235.0
24.074,1755.0,2240.0
24.084,1755.0,2240.0
24.094,1760.0,2245.0
24.105,1760.0,2250.0
24.114,1765.0,2250.0
24.125,1770.0,2255.0
24.135,1770.0,2260.0
